4441.000000,8000.000000
4441.000000,8000.000000
4423.000000,8000.000000
4417.000000,8000.000000
4394.000000,8000.000000
4400.000000,8000.000000
4388.000000,8000.000000
4324.000000,8000.000000
4341.000000,8000.000000
4335.000000,8000.000000
4370.000000,8000.000000
4341.000000,8000.000000
4296.000000,8000.000000
4347.000000,8000.000000
4347.000000,8000.000000
4301.000000,8000.000000
4307.000000,8000.000000
4301.000000,8000.000000
4313.000000,8000.000000
4240.000000,8000.000000
4284.000000,8000.000000
4301.000000,8000.000000
4229.000000,8000.000000
4229.000000,8000.000000
4290.000000,10000.000000
4347.000000,10000.000000
4417.000000,10000.000000
4617.000000,10000.000000
4730.000000,10000.000000
4807.000000,10000.000000
4893.000000,10000.000000
4930.000000,10000.000000
5059.000000,10000.000000
5099.000000,10000.000000
5123.000000,10000.000000
5229.000000,10000.000000
5229.000000,10000.000000
5229.000000,10000.000000
5229.000000,10000.000000
5314.000000,10000.000000
5322.000000,10000.000000
5366.000000,8000.000000
5297.000000,8000.000000
5204.000000,8000.000000
5123.000000,8000.000000
5051.000000,8000.000000
4900.000000,8000.000000
4900.000000,8000.000000
4772.000000,8000.000000
4772.000000,8000.000000
4723.000000,8000.000000
4656.000000,8000.000000
4643.000000,8000.000000
4623.000000,8000.000000
4597.000000,8000.000000
4515.000000,8000.000000
4546.000000,8000.000000
4552.000000,8000.000000
4540.000000,8000.000000
4472.000000,8000.000000
4453.000000,8000.000000
4411.000000,8000.000000
4472.000000,8000.000000
4370.000000,8000.000000
4358.000000,8000.000000
4394.000000,8000.000000
4364.000000,8000.000000
4341.000000,8000.000000
4364.000000,8000.000000
4347.000000,8000.000000
4330.000000,10000.000000
4307.000000,10000.000000
4502.000000,10000.000000
4656.000000,10000.000000
4765.000000,10000.000000
4835.000000,10000.000000
4907.000000,10000.000000
4982.000000,10000.000000
5013.000000,10000.000000
5155.000000,10000.000000
5147.000000,10000.000000
5163.000000,10000.000000
5163.000000,10000.000000
5204.000000,10000.000000
5305.000000,10000.000000
5280.000000,10000.000000
5357.000000,10000.000000
5366.000000,10000.000000
5393.000000,10000.000000
5401.000000,10000.000000
5375.000000,10000.000000
5340.000000,10000.000000
5375.000000,10000.000000
5393.000000,8000.000000
5340.000000,8000.000000
5221.000000,8000.000000
5204.000000,8000.000000
5123.000000,8000.000000
5036.000000,8000.000000
4960.000000,8000.000000
4885.000000,8000.000000
4828.000000,8000.000000
4821.000000,8000.000000
4669.000000,8000.000000
4656.000000,8000.000000
4617.000000,8000.000000
4584.000000,8000.000000
4610.000000,8000.000000
4636.000000,8000.000000
4496.000000,8000.000000
4484.000000,8000.000000
4472.000000,8000.000000
4400.000000,8000.000000
4429.000000,8000.000000
4441.000000,8000.000000
4429.000000,8000.000000
4400.000000,8000.000000
4388.000000,8000.000000
4353.000000,8000.000000
4376.000000,8000.000000
4353.000000,8000.000000
4364.000000,8000.000000
4353.000000,8000.000000
4353.000000,8000.000000
4284.000000,8000.000000
4324.000000,8000.000000
4290.000000,8000.000000
4318.000000,8000.000000
4307.000000,8000.000000
4290.000000,8000.000000
4262.000000,8000.000000
4279.000000,8000.000000
4262.000000,8000.000000
4268.000000,8000.000000
4196.000000,8000.000000
4234.000000,8000.000000
4245.000000,8000.000000
4234.000000,8000.000000
4224.000000,8000.000000
4240.000000,8000.000000
4240.000000,8000.000000
4279.000000,8000.000000
4251.000000,8000.000000
4234.000000,8000.000000
4191.000000,8000.000000
4191.000000,8000.000000
4229.000000,8000.000000
4245.000000,10000.000000
4341.000000,10000.000000
4490.000000,10000.000000
4597.000000,10000.000000
4730.000000,10000.000000
4835.000000,10000.000000
4849.000000,10000.000000
4922.000000,10000.000000
5051.000000,10000.000000
5067.000000,10000.000000
5196.000000,10000.000000
5179.000000,10000.000000
5196.000000,10000.000000
5204.000000,10000.000000
5280.000000,10000.000000
5340.000000,10000.000000
5349.000000,10000.000000
5357.000000,10000.000000
5375.000000,10000.000000
5196.000000,8000.000000
5163.000000,8000.000000
5083.000000,8000.000000
4967.000000,8000.000000
4945.000000,8000.000000
4792.000000,8000.000000
4807.000000,8000.000000
4765.000000,8000.000000
4765.000000,8000.000000
4703.000000,8000.000000
4643.000000,8000.000000
4623.000000,8000.000000
4584.000000,8000.000000
4565.000000,8000.000000
4484.000000,8000.000000
4534.000000,8000.000000
4490.000000,8000.000000
4472.000000,8000.000000
4423.000000,8000.000000
4447.000000,8000.000000
4417.000000,8000.000000
4394.000000,8000.000000
4353.000000,8000.000000
4388.000000,8000.000000
4364.000000,8000.000000
4301.000000,10000.000000
4347.000000,10000.000000
4540.000000,10000.000000
4630.000000,10000.000000
4656.000000,10000.000000
4765.000000,10000.000000
4930.000000,10000.000000
5044.000000,10000.000000
5091.000000,10000.000000
5075.000000,10000.000000
5051.000000,10000.000000
5155.000000,10000.000000
5221.000000,10000.000000
5280.000000,10000.000000
5314.000000,10000.000000
5357.000000,10000.000000
5401.000000,10000.000000
5428.000000,10000.000000
5305.000000,10000.000000
5322.000000,10000.000000
5393.000000,10000.000000
5446.000000,10000.000000
5384.000000,10000.000000
5437.000000,10000.000000
5446.000000,10000.000000
5501.000000,10000.000000
5465.000000,10000.000000
5446.000000,10000.000000
5501.000000,10000.000000
5366.000000,10000.000000
5474.000000,10000.000000
5419.000000,10000.000000
5474.000000,10000.000000
5437.000000,8000.000000
5419.000000,8000.000000
5280.000000,8000.000000
5196.000000,8000.000000
5147.000000,8000.000000
5067.000000,8000.000000
4893.000000,8000.000000
4864.000000,8000.000000
4814.000000,8000.000000
4856.000000,8000.000000
4730.000000,8000.000000
4683.000000,10000.000000
4800.000000,10000.000000
4835.000000,10000.000000
4960.000000,10000.000000
5067.000000,10000.000000
5099.000000,10000.000000
5147.000000,10000.000000
5131.000000,10000.000000
5212.000000,10000.000000
5280.000000,10000.000000
5305.000000,10000.000000
5331.000000,10000.000000
5384.000000,10000.000000
5410.000000,10000.000000
5297.000000,10000.000000
5305.000000,10000.000000
5393.000000,10000.000000
5375.000000,10000.000000
5419.000000,10000.000000
5419.000000,8000.000000
5428.000000,8000.000000
5322.000000,8000.000000
5254.000000,8000.000000
5163.000000,8000.000000
5075.000000,8000.000000
5005.000000,8000.000000
4930.000000,8000.000000
4864.000000,8000.000000
4814.000000,8000.000000
4737.000000,8000.000000
4669.000000,8000.000000
4617.000000,8000.000000
4636.000000,8000.000000
4597.000000,8000.000000
4597.000000,8000.000000
4515.000000,8000.000000
4490.000000,8000.000000
4521.000000,8000.000000
4484.000000,8000.000000
4411.000000,8000.000000
4441.000000,8000.000000
4478.000000,8000.000000
4411.000000,8000.000000
4364.000000,8000.000000
4400.000000,8000.000000
4358.000000,8000.000000
4382.000000,8000.000000
4353.000000,8000.000000
4284.000000,8000.000000
4364.000000,8000.000000
4324.000000,8000.000000
4335.000000,8000.000000
4307.000000,8000.000000
4290.000000,8000.000000
4256.000000,8000.000000
4290.000000,8000.000000
4313.000000,8000.000000
4245.000000,8000.000000
4229.000000,8000.000000
4284.000000,8000.000000
4273.000000,8000.000000
4213.000000,8000.000000
4256.000000,8000.000000
4273.000000,8000.000000
4196.000000,8000.000000
4245.000000,8000.000000
4234.000000,8000.000000
4229.000000,8000.000000
4229.000000,8000.000000
4262.000000,8000.000000
4240.000000,10000.000000
4240.000000,10000.000000
4429.000000,10000.000000
4572.000000,10000.000000
4669.000000,10000.000000
4717.000000,10000.000000
4814.000000,10000.000000
4922.000000,10000.000000
5013.000000,10000.000000
5067.000000,10000.000000
5139.000000,10000.000000
5115.000000,10000.000000
5131.000000,10000.000000
5229.000000,10000.000000
5221.000000,10000.000000
5263.000000,10000.000000
5357.000000,10000.000000
5349.000000,10000.000000
5375.000000,10000.000000
5401.000000,10000.000000
5410.000000,10000.000000
5349.000000,10000.000000
5366.000000,10000.000000
5437.000000,10000.000000
5410.000000,10000.000000
5501.000000,10000.000000
5483.000000,10000.000000
5520.000000,10000.000000
5474.000000,10000.000000
5474.000000,10000.000000
5474.000000,10000.000000
5428.000000,10000.000000
5456.000000,10000.000000
5428.000000,10000.000000
5501.000000,10000.000000
5456.000000,10000.000000
5474.000000,10000.000000
5419.000000,10000.000000
5474.000000,10000.000000
5465.000000,10000.000000
5511.000000,10000.000000
5375.000000,10000.000000
5492.000000,10000.000000
5428.000000,10000.000000
5483.000000,10000.000000
5437.000000,10000.000000
5456.000000,10000.000000
5497.000000,10000.000000
5465.000000,10000.000000
5465.000000,10000.000000
5437.000000,8000.000000
5366.000000,8000.000000
5263.000000,8000.000000
5067.000000,8000.000000
5115.000000,8000.000000
5013.000000,8000.000000
4945.000000,8000.000000
4864.000000,8000.000000
4814.000000,8000.000000
4751.000000,8000.000000
4723.000000,8000.000000
4676.000000,8000.000000
4643.000000,8000.000000
4559.000000,8000.000000
4591.000000,8000.000000
4565.000000,8000.000000
4521.000000,8000.000000
4502.000000,8000.000000
4484.000000,8000.000000
4490.000000,8000.000000
4459.000000,8000.000000
4411.000000,8000.000000
4394.000000,8000.000000
4411.000000,8000.000000
4388.000000,8000.000000
4394.000000,8000.000000
4324.000000,8000.000000
4358.000000,8000.000000
4335.000000,8000.000000
4268.000000,8000.000000
4307.000000,8000.000000
4284.000000,8000.000000
4324.000000,8000.000000
4279.000000,8000.000000
4301.000000,8000.000000
4290.000000,8000.000000
4268.000000,8000.000000
4268.000000,8000.000000
4307.000000,8000.000000
4307.000000,8000.000000
4251.000000,8000.000000
4273.000000,8000.000000
4268.000000,8000.000000
4262.000000,8000.000000
4262.000000,8000.000000
4296.000000,8000.000000
4273.000000,8000.000000
4251.000000,8000.000000
4245.000000,8000.000000
4245.000000,8000.000000
4251.000000,8000.000000
4207.000000,8000.000000
4213.000000,8000.000000
4229.000000,8000.000000
4224.000000,8000.000000
4213.000000,8000.000000
4224.000000,8000.000000
4234.000000,8000.000000
4229.000000,8000.000000
4213.000000,10000.000000
4335.000000,10000.000000
4509.000000,10000.000000
4630.000000,10000.000000
4737.000000,10000.000000
4885.000000,10000.000000
4937.000000,10000.000000
4997.000000,10000.000000
5005.000000,10000.000000
5099.000000,10000.000000
5155.000000,10000.000000
